0.000 4.0 0.0
0.030 4.84680918 0.00250369234733
0.050 4.86806266 0.00259303151598
0.080 4.899877 0.00262561762467
0.100 4.92055535 0.00267470641228
0.120 4.93893598 0.00262733332674
0.150 4.95031873 0.00261385165386
0.200 4.86921542 0.00291972902411
0.250 4.69472179 0.00350693975564
0.300 4.5183509 0.00392714640187
0.400 4.29460977 0.00409057564012
0.500 4.19165315 0.00384443926828
0.600 4.15329988 0.00390542783332
0.700 4.13492422 0.00436262200374
0.800 4.12486884 0.00376154729258
0.900 4.12222949 0.00357625785112
1.000 4.11704381 0.00411407348164
1.100 4.11665383 0.00396661741094
1.200 4.11865621 0.00422337853727
