0.1 1.0 0.0
0.2 1.0 0.0
0.3 1.0 0.0
0.4 0.999999995364 9.0910134429e-10
0.5 0.999999767712 6.35197188797e-09
0.6 0.999996721616 2.6170703129e-08
0.7 0.999977807224 7.18944697021e-08
0.8 0.999906739778 1.45228963918e-07
0.83 0.999865604756 1.77043329407e-07
0.86 0.999810313098 2.20362904928e-07
0.89 0.99973798025 2.58028163836e-07
0.92 0.999647029214 3.07011506038e-07
0.95 0.999531833488 3.52802036951e-07
0.98 0.999388669314 4.06055206243e-07
1.01 0.999214402004 4.99752744814e-07
1.04 0.999001821962 4.4560666916e-07
1.07 0.998747911996 5.50948763777e-07
1.1 0.998447396806 6.17134504126e-07
1.13 0.998092956976 6.93512099991e-07
1.16 0.997679822486 8.56802231722e-07
1.19 0.997202761954 8.99731719193e-07
1.22 0.996651522438 8.67361290253e-07
1.25 0.99601992725 1.03687715856e-06
1.28 0.995301808416 1.21758203917e-06
1.31 0.994490814842 1.15988721116e-06
1.34 0.993573405704 1.48906464534e-06
1.37 0.992538185154 1.53377290067e-06
1.4 0.991386737324 1.58326838669e-06
1.42 0.990542284406 2.03152123895e-06
1.44 0.989638673902 1.93560114404e-06
1.46 0.988660204534 1.92513680973e-06
1.48 0.987621682424 1.89457657856e-06
1.5 0.986498598568 2.20931984082e-06
1.52 0.98530201228 2.27171685344e-06
1.54 0.984019272674 2.23510343551e-06
1.56 0.982652986892 2.40340340632e-06
1.58 0.981184739208 2.55005109537e-06
1.6 0.97961677783 2.56471287506e-06
1.62 0.97795458752 3.2474653336e-06
1.64 0.976170288116 3.38588175051e-06
1.66 0.974270183466 3.10386696292e-06
1.68 0.97224040491 3.6029430758e-06
1.7 0.970075177862 3.80029065555e-06
1.72 0.96776366243 4.38757356912e-06
1.74 0.96530895557 3.72232890467e-06
1.76 0.962673394156 4.06585388803e-06
1.78 0.95986624339 4.34605061392e-06
1.8 0.956860822388 5.3268019218e-06
1.82 0.95364669014 5.52330272484e-06
1.84 0.950208119456 5.43214870524e-06
1.86 0.946514210636 6.43751932399e-06
1.88 0.942557052052 6.36656510953e-06
1.9 0.938302050286 7.10524818276e-06
1.92 0.933726276404 7.85687520829e-06
1.94 0.928775989504 7.91456740099e-06
1.96 0.923427872268 7.36222432884e-06
1.98 0.917627264404 9.56877863769e-06
2.0 0.91130398819 9.42747126897e-06
2.02 0.90441161112 1.14298502948e-05
2.04 0.896846671366 1.13399848488e-05
2.06 0.888471401346 1.32003320817e-05
2.08 0.87917050413 1.01223096463e-05
2.09 0.874117082498 1.49015861791e-05
2.1 0.868757547684 1.73637862988e-05
2.11 0.86301583498 1.82244463046e-05
2.12 0.85692950857 1.62177796924e-05
2.13 0.85037552882 1.86031690002e-05
2.14 0.843374788552 2.36615303938e-05
2.15 0.83575783142 2.17970258572e-05
2.16 0.827521115434 2.26856731533e-05
2.17 0.818447900226 2.21908839389e-05
2.18 0.80848735161 2.68688623307e-05
2.19 0.797267566744 3.30637011348e-05
2.2 0.78471373246 3.66937808894e-05
2.21 0.770305119756 3.6232910528e-05
2.22 0.753507189544 4.82169209404e-05
2.23 0.733182153192 5.86430431377e-05
2.24 0.707089645932 7.64434098355e-05
2.25 0.671927811138 0.000100857401157
2.26 0.62024389231 0.000127471080882
2.27 0.54306440035 0.000219068125307
2.28 0.443555504858 0.000267210434444
2.29 0.345104888296 0.000270699724711
2.3 0.26772567525 0.000229296724258
2.31 0.21411008935 0.000190176959175
2.32 0.176900785562 0.000156259476726
2.33 0.151112938642 0.000163433705082
2.34 0.132131193788 0.000155675995366
2.35 0.117970655296 0.000129926151704
2.36 0.106767123044 0.000119254618968
2.37 0.097840669338 0.00010557694302
2.38 0.090147308106 9.58572669051e-05
2.39 0.083885898286 9.82581793173e-05
2.4 0.078517381106 8.03464563882e-05
2.41 0.073861126972 7.42700324578e-05
2.42 0.069697379096 8.0278300289e-05
2.43 0.066105044532 6.76827661234e-05
2.44 0.062931863214 7.01721373749e-05
2.47 0.055166871896 6.6748987212e-05
2.5 0.049510681046 4.93512458926e-05
2.53 0.044801130212 5.55983751478e-05
2.56 0.041261990128 4.81356199646e-05
2.59 0.038251985348 4.06490126734e-05
2.62 0.035734167592 4.42430213439e-05
2.65 0.033539166496 3.83618443498e-05
2.68 0.03172888421 3.57067785056e-05
2.71 0.030153682156 3.16767432505e-05
2.74 0.02874826001 3.34275110772e-05
2.77 0.027471399968 3.33827521494e-05
2.8 0.026383095958 2.48955798054e-05
2.83 0.025392140092 2.65833369071e-05
2.86 0.024512530774 2.56398841674e-05
2.89 0.02367638096 2.50831686608e-05
2.92 0.022945802504 2.1774872951e-05
2.95 0.02220958076 2.23927712203e-05
2.98 0.021565828028 2.12993097813e-05
3.01 0.021009128698 2.1496412379e-05
3.04 0.020475565518 2.11627510824e-05
3.07 0.019971844784 2.37818061278e-05
3.1 0.01949041886 2.24070030549e-05
3.13 0.019067326026 2.26529092574e-05
3.16 0.018675560532 1.93779311743e-05
3.19 0.018328815806 1.82767508291e-05
3.22 0.017971224708 1.97530860035e-05
3.25 0.01759967872 2.08482752634e-05
3.28 0.017303686786 1.60075669859e-05
