0.000 1.0 0.0
0.030 0.96423769 0.000182835044614
0.050 0.96524711 0.000172754910723
0.080 0.96647743 0.000159446026765
0.100 0.96706629 0.000153168588356
0.120 0.96751005 0.000157136906788
0.150 0.9682728 0.00016699233156
0.200 0.97220902 0.000223521019584
0.250 0.97856981 0.000279030054903
0.300 0.98545455 0.000360055655247
0.400 0.99812136 0.000505646066438
0.500 1.00652524 0.000582024167732
0.600 1.01251643 0.000653735264194
0.700 1.01742676 0.000717984511549
0.800 1.02027652 0.000760034592171
0.900 1.02331965 0.000682913839276
1.000 1.02478868 0.000726045738901
1.100 1.02511282 0.00078338483983
1.200 1.02628628 0.000779118215046
