# Je vier Spalten beschreiben ein Sigma: g, xi, gFehler, xiFehler
# Sigma:  0.0 0.5 1.0
None 1.0 None 0.0  None 1.0 None 0.0  None 1.0 None 0.0  
None None None None  None None None None  None None None None  
None None None None  None 1.0 None 0.0  None 1.0 None 0.0  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None 1.0 None 0.0  None None None None  None None None None  
None None None None  None 1.0 None 0.0  None 1.0 None 0.0  
None None None None  None None None None  None None None None  
None None None None  None 0.999999999967 None 9.27690959422e-12  None 0.999999999913 None 1.50771746186e-11  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None 0.999999999996 None 2.75143530912e-12  None None None None  None None None None  
None None None None  None 0.99999999945 None 5.30450607139e-11  None 0.999999998871 None 7.422124855e-11  
None None None None  None None None None  None None None None  
None None None None  None 0.999999995492 None 2.01751619667e-10  526.16787022 0.999999992099 102.195836808 1.89966562813e-10  
None None None None  None None None None  None None None None  
None 0.999999999015 None 4.39822653699e-11  None None None None  None None None None  
None None None None  946.677870494 0.999999979639 98.8430244697 4.14253354669e-10  295.90483928 0.999999966685 42.0040649259 6.80845678644e-10  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  501.670811473 0.999999930415 36.8960076981 8.03037509354e-10  197.32993766 0.999999888851 11.608561997 1.77641308879e-09  
None 0.999999978002 None 2.54371755405e-10  None None None None  None None None None  
None None None None  318.382309313 0.999999804905 15.50566089 2.02968229338e-09  149.495387048 0.999999702028 9.23850643436 3.91865498575e-09  
None None None None  None None None None  None None None None  
None None None None  246.024857954 0.999999619327 10.2844486332 4.1929180882e-09  132.301506957 0.999999424288 7.12467406787 6.42595248605e-09  
None None None None  219.523351608 0.999999533453 8.58736868901 5.49635421438e-09  125.381032733 0.999999298582 5.16280033152 6.83189888287e-09  
None None None None  None None None None  None None None None  
None None None None  209.25387701 0.999999434166 9.28086432182 5.09517082877e-09  120.78500608 0.999999141431 4.84513777823 7.84283422051e-09  
933.986509841 0.999999828244 6.71266196715 1.03961872899e-09  None None None None  None None None None  
None None None None  193.501812353 0.999999310843 6.02698417581 4.76129512742e-09  115.985075618 0.999998966839 3.87853974941 1.04139320666e-08  
None None None None  None None None None  None None None None  
None None None None  181.696391452 0.999999176783 6.61988041893 5.6439979604e-09  109.665336428 0.999998761671 5.13290330165 1.08704317073e-08  
None None None None  None None None None  None None None None  
593.747037304 0.99999970155 2.57673454434 1.31006087825e-09  168.75806813 0.999999015079 5.06212977119 9.3774347235e-09  106.462754589 0.999998522116 3.11655156285 1.30402111174e-08  
None None None None  None None None None  None None None None  
None None None None  160.006963242 0.999998828771 4.11340693007 8.43382487467e-09  101.508457175 0.999998259196 3.0993713063 1.64480555272e-08  
468.156747052 0.999999600085 1.63707662614 1.98679657126e-09  None None None None  None None None None  
None None None None  149.63094302 0.999998610691 2.8130714589 9.46400168939e-09  97.7620428258 0.999997939074 2.51021454233 2.08309625397e-08  
None None None None  None None None None  None None None None  
375.495922366 0.999999463912 0.80785237399 2.24072012116e-09  141.614143555 0.999998366665 2.82747316226 7.24683174503e-09  92.4383699846 0.999997592368 2.14136580385 2.61635274083e-08  
None None None None  None None None None  None None None None  
None None None None  133.483619105 0.999998094757 2.34471598587 1.93131653565e-08  90.3277626684 0.999997199824 1.45700888895 2.03993020577e-08  
310.151757363 0.999999298104 0.715480275342 1.7852360928e-09  None None None None  None None None None  
None None None None  125.934293521 0.999997771414 1.690934972 1.73022550483e-08  86.5294774341 0.999996722997 2.29109304394 2.35248489294e-08  
None None None None  None None None None  None None None None  
260.479616522 0.999999088717 0.527488799756 3.8359986239e-09  119.028627874 0.999997411711 1.61930453088 2.42305511443e-08  83.6394744741 0.999996208099 1.40752265679 2.91751967301e-08  
None None None None  None None None None  None None None None  
None None None None  113.00584786 0.999997016969 1.60149801441 2.11782478982e-08  79.1501322778 0.999995624645 2.05307376417 3.45878887888e-08  
222.693359398 0.999998836994 0.421849567347 3.90649485475e-09  None None None None  None None None None  
None None None None  106.076189895 0.999996547692 1.1205958538 2.71978570795e-08  75.9700838793 0.999994940583 1.34378940802 2.79421784613e-08  
None None None None  None None None None  None None None None  
193.598046168 0.999998520584 0.451905275465 5.07702535649e-09  100.556279032 0.999996057493 1.1556591155 2.7109065738e-08  72.2745098923 0.999994178548 1.11571293599 4.7069957008e-08  
None None None None  None None None None  None None None None  
None None None None  95.0040659322 0.99999548044 0.96642040615 2.63914541708e-08  69.0411112145 0.99999340127 1.18410188468 6.98916877136e-08  
170.664242259 0.999998153023 0.279387769399 8.07190508181e-09  None None None None  None None None None  
None None None None  89.791350614 0.99999485857 0.690170523296 3.82274391962e-08  66.1576123587 0.999992433826 0.809863615862 5.24297835042e-08  
None None None None  None None None None  None None None None  
151.115769583 0.999997700354 0.207612752056 8.63743204609e-09  84.848457709 0.999994152749 0.787239417212 2.80962989539e-08  63.0084735337 0.999991340915 0.912855338572 6.94282108992e-08  
None None None None  None None None None  None None None None  
None None None None  80.3392946851 0.999993336712 0.693432749433 4.54070691037e-08  59.8889665428 0.999990177076 0.909451541728 9.2921507618e-08  
135.589436797 0.999997170795 0.15778153759 1.25596092824e-08  None None None None  None None None None  
None None None None  76.078594442 0.999992456946 0.665934398175 5.32655345589e-08  57.5759796313 0.999988864916 0.632254985261 9.56420973239e-08  
None None None None  None None None None  None None None None  
122.013806185 0.999996536804 0.133314607083 1.28131602583e-08  72.1197792452 0.999991475511 0.567037062879 7.81921411456e-08  54.793545001 0.999987386517 0.7160382243 1.12138758092e-07  
None None None None  None None None None  None None None None  
None None None None  68.2959910909 0.99999037608 0.463352716074 6.7351099524e-08  52.2922166653 0.999985744542 0.466905671736 1.75560546415e-07  
110.114462017 0.999995786537 0.113213973573 2.07073842436e-08  None None None None  None None None None  
None None None None  64.7969248393 0.999989194619 0.427569155369 8.85166234006e-08  49.5841892529 0.999983936348 0.5238902677 1.59089371179e-07  
None None None None  None None None None  None None None None  
100.151379795 0.9999948816 0.139620549251 1.56682305091e-08  61.4814554249 0.999987908745 0.390323765578 1.01960299817e-07  47.4181885588 0.999981993947 0.485537111103 1.71463678801e-07  
None None None None  None None None None  None None None None  
None None None None  58.2266027318 0.99998651302 0.322845122133 8.18590439645e-08  44.896707869 0.999979649304 0.407111654728 1.70335018513e-07  
91.2021806056 0.999993871842 0.127087424472 2.69658828336e-08  None None None None  None None None None  
None None None None  55.1678850961 0.999984933031 0.323463764468 8.13666771297e-08  42.8448461946 0.999977216176 0.389303796702 1.83470115546e-07  
None None None None  None None None None  None None None None  
83.2259705503 0.99999263203 0.105656369325 2.78193707612e-08  52.3458385684 0.999983067516 0.31728547835 1.35913243499e-07  40.8147020876 0.999974522857 0.495998488552 2.02441455132e-07  
None None None None  None None None None  None None None None  
None None None None  49.7020432724 0.999981048591 0.193288412568 1.38263317317e-07  38.6590110163 0.999971462042 0.227699213274 1.75387032039e-07  
76.1766016181 0.999991225854 0.114141270425 3.64674494589e-08  None None None None  None None None None  
None None None None  47.0263587008 0.999978984302 0.25772276693 1.18639634995e-07  36.7723230371 0.999967782697 0.2949895635 2.12680643164e-07  
None None None None  None None None None  None None None None  
69.6821973577 0.999989585106 0.0781465938067 2.92219717711e-08  44.732550061 0.999976458969 0.202335090588 1.60834272196e-07  34.9803982267 0.999963969739 0.260277928088 3.13098509438e-07  
None None None None  None None None None  None None None None  
None None None None  42.5462815396 0.999973869322 0.166205644839 2.34674886136e-07  33.2755245954 0.999959612311 0.226311211094 3.76073903371e-07  
64.024968385 0.999987614013 0.085565277186 4.59828745375e-08  None None None None  None None None None  
None None None None  40.3444870265 0.999971066876 0.163338635649 2.27828405946e-07  31.5837578074 0.999955179125 0.188824505128 4.32011461586e-07  
None None None None  None None None None  None None None None  
58.9415560292 0.999985414359 0.0797320315324 5.16863794435e-08  38.3142873382 0.999967738684 0.204705719039 2.12261474287e-07  29.953350401 0.99995000621 0.211808353961 4.98298061368e-07  
None None None None  None None None None  None None None None  
None None None None  36.4514505778 0.999964332598 0.146440196343 1.91894277632e-07  28.4896109283 0.999944179168 0.210818742516 5.33633447291e-07  
None None None None  None None None None  None None None None  
54.1804337953 0.999982716791 0.070406054773 6.44329669092e-08  None None None None  None None None None  
None None None None  34.6824172863 0.999960144128 0.152858751437 2.42519051177e-07  26.9713209315 0.999936990349 0.171621313477 5.92433326356e-07  
None None None None  None None None None  None None None None  
49.8771654784 0.999979636497 0.0657173252759 8.91765805544e-08  32.9324217237 0.999955643708 0.159507274882 2.66370903281e-07  25.5611012078 0.999929888249 0.187116903895 7.12685321015e-07  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
45.980893888 0.999976057775 0.0586456020148 6.94554003425e-08  None None None None  None None None None  
None None None None  30.0732047515 0.999947131765 0.117057571412 2.93700258933e-07  23.2515546989 0.999914785215 0.161841295954 4.66789514687e-07  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
42.4113565768 0.999971925816 0.0559325299059 1.21605894631e-07  None None None None  None None None None  
None None None None  27.463680275 0.999936503329 0.13580253011 4.58825293239e-07  21.0990309127 0.999895674504 0.164780576832 8.86231257548e-07  
None None None None  None None None None  None None None None  
39.1374474304 0.999966936374 0.0614335474409 9.9894179925e-08  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  25.0510960588 0.999923604092 0.104275907031 5.94587796511e-07  19.162068251 0.999871735315 0.143009461799 1.56479933868e-06  
None None None None  None None None None  None None None None  
36.0326222972 0.999960968441 0.0444311536584 1.18272121832e-07  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  22.8024586798 0.999908018401 0.13641608578 5.1854347891e-07  17.2279716525 0.999841985799 0.118374834206 9.8621253988e-07  
None None None None  None None None None  None None None None  
33.2438386139 0.999954010068 0.0406541211716 1.49222335608e-07  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  20.7347056712 0.999888568954 0.104808490951 6.54425567753e-07  15.4678471975 0.999801487841 0.0798710382581 1.95364444205e-06  
30.5924168444 0.999945722362 0.0369430375151 2.06401229361e-07  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
28.137713003 0.999935578806 0.037011617423 2.14152468954e-07  18.8668677713 0.999865122324 0.0973025123198 1.13210404528e-06  13.8550588563 0.999753744262 0.0891984848348 2.45982507853e-06  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
25.8050269896 0.999924118164 0.037067881579 2.91646313039e-07  None None None None  None None None None  
None None None None  17.0961277899 0.999835339915 0.0593826439346 8.62070850101e-07  12.31361886 0.999687704443 0.0845666378811 2.7461447699e-06  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
23.6074621556 0.999908933916 0.0290535445222 3.10196023235e-07  None None None None  None None None None  
None None None None  15.3659233667 0.999798421879 0.0770417731136 1.74789072993e-06  10.8398557764 0.999597685611 0.0611600700543 4.49222025998e-06  
None None None None  None None None None  None None None None  
21.6410869536 0.999891391172 0.0240511304488 4.09165397535e-07  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  13.8416253841 0.999751074418 0.0778904233518 2.7519017296e-06  9.51186375245 0.999475886177 0.0884351839501 5.90904371212e-06  
None None None None  None None None None  None None None None  
19.7207532391 0.999869016099 0.027993068892 3.98495133628e-07  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  12.3201458236 0.999686271066 0.0685492085705 3.98259099065e-06  8.2398541095 0.999296839835 0.0720335394476 8.61986636914e-06  
None None None None  None None None None  None None None None  
17.9039605912 0.999841052667 0.0254273336182 7.05111592779e-07  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  10.9272468845 0.99960022324 0.0769845190736 3.74116251644e-06  7.04613103376 0.999031461794 0.0732224418908 1.1980508631e-05  
16.1994401905 0.999806013124 0.0223815337168 8.74598657447e-07  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
14.6001232342 0.999760960089 0.0180421876399 7.73992616087e-07  9.64344224605 0.999485627665 0.0449720757636 5.14666132593e-06  5.92058971848 0.99862109068 0.0697720746738 1.97844497807e-05  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
13.070819551 0.999701546535 0.0168584515854 1.21746300273e-06  None None None None  None None None None  
None None None None  8.38769230725 0.999325705098 0.037178342301 7.41326249486e-06  4.8467156374 0.997900257676 0.0501633980102 4.66413128381e-05  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
11.6418905064 0.99962233068 0.0167554483617 1.20487142273e-06  None None None None  None None None None  
None None None None  7.19704140784 0.999080868711 0.0692182049588 1.25491494707e-05  3.84763473118 0.99654866756 0.0317648332826 9.95912028001e-05  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
10.2307782786 0.999510132672 0.0218333844786 2.07789427825e-06  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  6.12024523235 0.998690360336 0.0565850966479 1.65092608012e-05  2.89592155656 0.993615299137 0.0521487463703 0.000109995834355  
None None None None  None None None None  None None None None  
8.89788956625 0.999350369324 0.0169023211961 2.7896009003e-06  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  5.05635108009 0.998066890338 0.0618757590706 3.65632516291e-05  2.06695850314 0.986112868305 0.0288399802196 0.000469627339525  
None None None None  None None None None  None None None None  
7.62264855341 0.99910947692 0.0164794707128 4.1269580124e-06  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  4.01637191807 0.996887303817 0.0392688441042 9.56297615785e-05  1.35936606188 0.963432518618 0.0328563096345 0.00122717204245  
6.43284405884 0.99874132916 0.0152318924864 6.96709145374e-06  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
5.2601830545 0.998102486552 0.00809710245916 8.63963173004e-06  3.08750364077 0.994473095842 0.0366865955721 0.000165455538586  0.837759175031 0.901767897347 0.0183326239492 0.00415555971504  
None None None None  None None None None  None None None None  
