0.000 4.0 0.0
0.030 4.0 0.0
0.050 4.0 0.0
0.080 3.98968767 0.000795815168372
0.100 3.92296871 0.00262857934859
0.120 3.78210935 0.00447008161336
0.150 3.49773437 0.00615979352882
0.200 3.12148438 0.00510913067662
0.250 2.91781249 0.00488451035172
0.300 2.81281247 0.00401097130552
0.400 2.7066406 0.00373266300994
0.500 2.64000001 0.00385858379154
0.600 2.60953125 0.00355615877535
0.700 2.58976564 0.00362671122397
0.800 2.57874993 0.00366718590184
0.900 2.57195311 0.00375210992794
1.000 2.5764844 0.0037553624603
1.100 2.56921875 0.00411478351322
1.200 2.56742192 0.00432117340711
