0.000    1.0  0.0
0.030    1.07916626866  0.00050889928549
0.050    1.07673783333  0.000460734529325
0.080    1.07573646269  0.000381698840773
0.100    1.07535829851  0.000439057369864
0.120    1.07603001515  0.000401527614725
0.150    1.07748340299  0.000390891486453
0.200    1.07482325373  0.00056843454756
0.250    1.06883275758  0.000722744355957
0.300    1.06258029851  0.000933449072933
0.400    1.04706789552  0.00131700045325
0.500    1.03627051515  0.00125069471829
0.600    1.03059076119  0.00175636416472
0.700    1.02248444776  0.00174195468303
0.800    1.01832825758  0.00178213222203
0.900    1.01339558209  0.00144479562744
1.000    1.01228561194  0.00155522962312
1.100    1.01185168182  0.00183349607682
1.200    1.00942040299  0.00185380700017
