# Je vier Spalten beschreiben ein Sigma: g, xi, gFehler, xiFehler
# Sigma:  0.0 0.5 1.0
None 1.0 None 0.0  None 1.0 None 0.0  40.6109945083 1.0 2.97445160121 0.0  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None 1.0 None 0.0  None 1.0 None 0.0  40.7617431473 1.0 2.72905856717 0.0  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None 1.0 None 0.0  None 0.99999999956 None 1.09785104841e-10  41.3736247649 0.999999998656 4.20733786751 1.4103288605e-10  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None 0.999999998513 None 2.38584863278e-10  136.293081729 0.999999974953 30.0027370845 9.93731349446e-10  40.5400541374 0.99999995474 2.59449890026 1.72512008486e-09  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
1089.08880468 0.999999957494 10.1115728498 6.58240647917e-10  83.0024693777 0.999999720871 6.82578698735 4.5839120659e-09  39.9452947775 0.999999550983 2.79398103703 1.03023312807e-08  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
362.158089449 0.999999625961 1.64799407218 3.39192735639e-09  66.2103809368 0.999998484107 4.02470259832 2.28165732705e-08  37.0383270484 0.999997663767 1.81735307366 5.09368902528e-08  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
203.096913601 0.999998813079 0.72832876624 8.11965291419e-09  58.0445585291 0.999996079813 2.34931769718 4.17491849323e-08  33.3784470405 0.999994009639 1.66523211226 7.32258446214e-08  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
132.498358487 0.999997186489 0.292272364515 1.07966155203e-08  50.3354726723 0.999991750066 1.30978102667 1.21597590914e-07  30.0625343167 0.999987610166 0.832609117988 2.41746384423e-07  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
91.9808622585 0.99999413583 0.126533864912 1.92712374841e-08  42.0120472417 0.999984167694 0.880342960787 2.47834495635e-07  26.9781117791 0.999976499024 0.789059561532 4.4135824605e-07  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
66.6442005369 0.999988698513 0.118191972321 3.69397332435e-08  34.4553325227 0.999971662377 0.684573568005 3.48499619327e-07  23.2679711248 0.999957593001 0.65034128751 6.40664457237e-07  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
49.8222567341 0.999979616607 0.0579596823157 7.50370300491e-08  28.2843090936 0.999951784277 0.25385206691 6.05235893923e-07  19.7598812456 0.999927048647 0.386948494315 1.04141765715e-06  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
38.0771938729 0.999964994557 0.0409594692095 1.16577248728e-07  22.9357389706 0.999920027106 0.241245599025 1.42508026951e-06  16.4965262763 0.99987723123 0.364535538465 1.4729294887e-06  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
29.5429917139 0.999941770719 0.0450330569952 1.87420812669e-07  18.6574601483 0.999871078501 0.191371897642 1.91503998386e-06  13.7325494159 0.999798128873 0.177147626174 3.29340230091e-06  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
23.1035815412 0.999904448471 0.0283500755496 3.23620670626e-07  14.9850093404 0.999794914283 0.147068495971 2.4826996768e-06  11.0912230145 0.999661564788 0.106807940823 4.93609312284e-06  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
18.0875136212 0.999844157231 0.0208653234511 5.03452975928e-07  11.9518131599 0.999669939892 0.103304208317 4.84369290853e-06  8.82244297318 0.999436635833 0.105047507174 1.26784037665e-05  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
14.1416647022 0.999744126278 0.0166980535173 8.31414173454e-07  9.47348733571 0.999461231901 0.0928560760546 6.44995118771e-06  6.87266496484 0.999003811504 0.0884562795017 2.33714354888e-05  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
10.9104858948 0.99956800175 0.0135164183259 1.6202651962e-06  7.33824774683 0.999091410785 0.0672847866735 1.37388127514e-05  5.11919971738 0.998140365022 0.0501055085103 4.39448409818e-05  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
8.21067212646 0.999231631592 0.0110831154472 2.08958775663e-06  5.5111824493 0.998343248218 0.0719552249197 3.86005844267e-05  3.62278289668 0.995981126919 0.046755303624 0.000116869993297  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
5.94724717038 0.99852182652 0.00847446407013 4.99972565248e-06  3.93155140482 0.996690606296 0.0717225366473 0.00010281617608  2.3432945641 0.989165523204 0.051229889658 0.000384565441255  
None None None None  None None None None  None None None None  
None None None None  3.65755354943 0.996047644354 0.0588702251599 9.92886161773e-05  2.08922532544 0.985572838849 0.0441365763735 0.00063897021367  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  3.35316577231 0.995190623861 0.0492705077843 0.000170412091328  1.84991947136 0.980957072407 0.0327941404166 0.00104143501273  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  3.05671829648 0.994101585323 0.0473747664827 0.000239889467616  1.63245450271 0.97461582485 0.0358600200881 0.00128779413719  
None None None None  None None None None  None None None None  
None None None None  2.78208496163 0.992703665389 0.043317901077 0.000209097748735  1.44343264543 0.965678148195 0.035562541648 0.00216875205469  
None None None None  None None None None  None None None None  
4.00242608391 0.996619807487 0.00755711463603 1.94626877839e-05  None None None None  None None None None  
None None None None  2.49198490267 0.990624650246 0.0363621310268 0.000463904003122  1.24738119936 0.953046175636 0.0305340641937 0.00190787904144  
None None None None  None None None None  None None None None  
None None None None  2.23962041977 0.987817516968 0.0346615624957 0.00035210882044  1.08638829057 0.936257206646 0.0245157407442 0.0042405559979  
None None None None  None None None None  None None None None  
None None None None  1.99089690886 0.984205946265 0.0353980544459 0.000804997868383  0.919535005981 0.913799065502 0.0221044574908 0.00467765870913  
None None None None  None None None None  None None None None  
None None None None  1.76608346075 0.97885260601 0.037621159049 0.00131528260393  0.802163532168 0.887559384027 0.0228300856275 0.00534232338462  
2.34464144106 0.989250211117 0.00462549371441 3.7756384909e-05  1.54218505949 0.971809419292 0.032894130602 0.00141073125161  0.690889222741 0.853206808334 0.0230788743882 0.00683005295453  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  1.34315849082 0.962344067078 0.034297255393 0.00156937344505  0.602525540406 0.815282744496 0.0161157364554 0.00727102246156  
None None None None  None None None None  None None None None  
None None None None  1.1761545106 0.94794106781 0.0296164987828 0.00319257148278  0.523051322487 0.766671445744 0.0161112117906 0.00715831288482  
None None None None  1.01491682698 0.929844886883 0.0299405458077 0.00445107811222  0.457423509504 0.718933814262 0.00980469424288 0.00869655777688  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  0.877067745926 0.906250494277 0.0190259745362 0.00394636355545  0.402976056152 0.660205229222 0.00955393840567 0.00755384383939  
1.09074460179 0.94274376827 0.00239896504481 0.000214159047514  None None None None  None None None None  
None None None None  0.762272025978 0.877923232125 0.0130228063536 0.006503992255  0.358697570532 0.606230779839 0.00693589770236 0.00928783017699  
None None None None  None None None None  None None None None  
None None None None  0.655841846291 0.838685907068 0.016835169331 0.00851204823481  0.321379361895 0.551072576219 0.00729795231762 0.00859278512666  
None None None None  None None None None  None None None None  
None None None None  0.572535954901 0.796523856402 0.0147431203274 0.00690905833276  0.290094451216 0.496591974581 0.00453513546335 0.00853394241964  
None None None None  0.499654185364 0.74936515431 0.0105529835504 0.00871488199151  0.264462520444 0.448049722591 0.00518236072226 0.00696795943509  
0.474928755637 0.726838082179 0.000673619246148 0.000669235880527  0.440287754086 0.695160528074 0.00820687543399 0.00673188951418  0.24089509062 0.401780114812 0.00341916792818 0.0084017685697  
None None None None  None None None None  None None None None  
None None None None  0.388477695723 0.64808159671 0.00722942075939 0.00998851342288  0.223823036014 0.361383427796 0.00363796623908 0.00760227359224  
None None None None  None None None None  None None None None  
None None None None  0.345224405049 0.587737024126 0.00553767929809 0.0105996183402  0.206095666071 0.326059830312 0.0026541872407 0.00769479369745  
0.306742023065 0.501798320286 0.000533137667267 0.00140273636193  0.312050689073 0.533122464981 0.00548947484042 0.008493051662  0.191140906583 0.29258207545 0.00291147513872 0.00572717854591  
None None None None  None None None None  None None None None  
0.271776798007 0.43498071864 0.000576076058856 0.00103718653163  0.281623469707 0.479093415956 0.00512562466272 0.00875692493605  0.179781860213 0.264651290218 0.0021331538244 0.00563747928622  
0.243932230234 0.373208207041 0.000482286515552 0.00143268387466  0.258524469807 0.429809824974 0.00360835943369 0.00800912460718  0.16860964181 0.234846740912 0.00161859275082 0.00593117639255  
None None None None  None None None None  None None None None  
0.220556599332 0.32142457515 0.000395471641448 0.00200128984048  0.234238500431 0.390000924046 0.00459401397939 0.00610502454782  0.15968913045 0.213356018026 0.00180202738615 0.00397500116214  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
0.202005325539 0.280907911511 0.000320691329124 0.00151097333784  0.217932326142 0.343649074137 0.00293820192986 0.0061880723565  0.15027192308 0.191900900246 0.00125921404897 0.0049762517505  
0.18491825815 0.242778807814 0.000654587353794 0.00183444520812  0.200991064855 0.314081802701 0.00303988941765 0.00618769397966  0.142562030798 0.178057483445 0.00164716616217 0.00505609518098  
None None None None  None None None None  None None None None  
0.172417799675 0.213690796051 0.000373361741684 0.00228428225355  None None None None  None None None None  
None None None None  None None None None  None None None None  
0.15938371075 0.182624929732 0.000434442670919 0.0023076859289  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
0.149941008764 0.163983375453 0.000347960228832 0.00289885479197  None None None None  None None None None  
0.140649544924 0.145907044859 0.00053047194562 0.00253128250708  None None None None  None None None None  
None None None None  None None None None  None None None None  
0.132952667841 0.130073477343 0.000377345913016 0.00330247497152  None None None None  None None None None  
None None None None  None None None None  None None None None  
0.126512612161 0.119573519081 0.000369983546384 0.00230465069512  None None None None  None None None None  
0.120355813004 0.110373020312 0.000551266466489 0.00271543692479  None None None None  None None None None  
None None None None  None None None None  None None None None  
0.114644225425 0.097800383151 0.000526678843368 0.00286464209039  None None None None  None None None None  
0.109196561129 0.0904208938277 0.00042811175842 0.00337024911799  None None None None  None None None None  
None None None None  None None None None  None None None None  
0.104157687804 0.0854109799617 0.000524238123059 0.00333617195912  0.118037988799 0.119681452504 0.000810732838323 0.00413753863764  0.0946077937576 0.0785529910709 0.000857924832823 0.00220322828427  
None None None None  None None None None  None None None None  
0.100843017892 0.0740400655343 0.000417415718638 0.00245915125155  None None None None  None None None None  
0.0968960280765 0.0714722936915 0.000461109006214 0.00327477086801  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
0.0928907800258 0.0678807311865 0.000626560950879 0.00358311263479  None None None None  None None None None  
None None None None  None None None None  None None None None  
0.0898043541713 0.0612436871192 0.000587032560043 0.00331041703316  None None None None  None None None None  
None None None None  None None None None  None None None None  
0.087122879356 0.0563873495108 0.000420602265827 0.00416534218523  None None None None  None None None None  
0.0840974382149 0.0524478644556 0.000730960145346 0.00229773176656  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
0.0819375823749 0.0533557841083 0.000568826264274 0.00355830891209  None None None None  None None None None  
None None None None  None None None None  None None None None  
0.0791019697534 0.045634162486 0.000693032521927 0.00335800433765  None None None None  None None None None  
0.0772430861391 0.048697397358 0.000426364079307 0.00341874439552  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
0.07426792018 0.047792815885 0.000583710046839 0.00331155977297  0.0845101666612 0.0640927264925 0.00058899095974 0.00309146909822  0.0717814018167 0.0439719215079 0.000824186218607 0.00340780415797  
0.0719712878239 0.0424152086298 0.000512421651165 0.00391934257889  None None None None  None None None None  
None None None None  None None None None  None None None None  
0.0706408200661 0.0394709865214 0.000429078415268 0.00338000309118  None None None None  None None None None  
None None None None  None None None None  None None None None  
0.0691625234469 0.0347072358131 0.000450696155174 0.00317113430115  None None None None  None None None None  
None None None None  None None None None  None None None None  
0.0665995825771 0.0336724505261 0.00057424528049 0.00395103622729  None None None None  None None None None  
0.0662553937768 0.0360783527279 0.000439090452871 0.00285844081529  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  0.0656021761846 0.0397569466893 0.000746601549943 0.00305232893975  0.0583140489246 0.0375262998778 0.000833396989389 0.0050368532498  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
0.054383772516 0.0272443456354 0.000681228928509 0.00407844819699  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
None None None None  None None None None  None None None None  
