0.000 4.0 0.0
0.030 3.99909384 1.10676259424e-05
0.050 3.99747384 3.10805267652e-05
0.080 3.98421844 0.000731198061447
0.100 3.92114213 0.00240757737997
0.120 3.79312474 0.0040517050883
0.150 3.54114224 0.00551107500007
0.200 3.22121975 0.00443921948575
0.250 3.06359447 0.00415054700129
0.300 2.99475818 0.00327789992686
0.400 2.93681722 0.00284729218963
0.500 2.90219962 0.00290495683957
0.600 2.8912134 0.0026307362238
0.700 2.88400894 0.00263963010154
0.800 2.88060762 0.00270156523559
0.900 2.87834746 0.00295619025177
1.000 2.88599211 0.00265970026822
1.100 2.88114948 0.00300524144652
1.200 2.88199691 0.00315292955691
